title,platform,platforms_available,appId,store_url,genre,contentRating,score,free,price,offersIAP,IAPRange,installs,developer,developerWebsite,privacyPolicy,released,updated,app_type,web_accessible,web_url,login_required,login_methods,age_verification_required,age_verification_method,subscription_required_for_long_chat,all_features_available_without_subscription,subscription_features,subscription_cost,languages_supported
Botify AI: Chatbot & Companion,android,android,ai.botify.app,https://play.google.com/store/apps/details?id=ai.botify.app&hl=en&gl=us,Entertainment,Mature 17+,3.8004074,TRUE,0,TRUE,$1.99 - $149.99 per item,"1,000,000+","Ex-human, Inc",https://botify.ai,https://www.privacypolicies.com/live/35bcf464-abc3-4063-9242-7ef629330157,18-Oct-21,1.78E+12,companion,TRUE,https://botify.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, premium characters, voice, celebrity chats",$9.99/month,"en, es, fr, de, pt, ja"
AI Love Simulator - Moshas,android,android,com.fjsh.moshas,https://play.google.com/store/apps/details?id=com.fjsh.moshas&hl=en&gl=us,Entertainment,Everyone,2.6,TRUE,0,FALSE,,"5,000+",fjsh,https://forms.gle/7sKsVC2kL9rWAXo7A,https://www.fjsh.dev/all,24-Jun-24,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Him AI: AI Dream Boyfriend,android,android,com.chat.himai,https://play.google.com/store/apps/details?id=com.chat.himai&hl=en&gl=us,Entertainment,Mature 17+,,TRUE,0,TRUE,$1.99 - $99.99 per item,50+,WISDOMONE TECHNOLOGY LIMITED,https://www.himaiapp.com/,https://www.himaiapp.com/privacy,24-Mar-26,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
AmourAI : My Virtual Boyfriend,android,android,ai.boyfriend.virtual.iboy.dating.lover,https://play.google.com/store/apps/details?id=ai.boyfriend.virtual.iboy.dating.lover&hl=en&gl=us,Entertainment,Everyone,0,TRUE,0,TRUE,$7.49 - $48.99 per item,"1,000+",Grey AI Solutions,https://amourai.eleganceme.info/,https://greyaisolutions.eleganceme.info/grey-ai-solution-privacy-policy.php,19-Jun-23,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Chai: Chat AI Platform,android,android,com.Beauchamp.Messenger.external,https://play.google.com/store/apps/details?id=com.Beauchamp.Messenger.external&hl=en&gl=us,Entertainment,Mature 17+,3.6426842,TRUE,0,TRUE,$0.99 - $429.99 per item,"10,000,000+",Chai Research,https://chai-research.com/,https://vineetseamless.gitlab.io/chai-privacy/,23-Mar-21,1.78E+12,companion,TRUE,https://chai.ml,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, faster AI, premium bots, memory, no ads",$13.99/month,en
Luxley- AI Boyfriend,android,android,com.luxleyai.chat2026,https://play.google.com/store/apps/details?id=com.luxleyai.chat2026&hl=en&gl=us,Entertainment,Mature 17+,0,TRUE,0,TRUE,$3.99 - $89.99 per item,"1,000+",Salim Semangat Dev,,https://sites.google.com/view/privacy-policy-luxley,02-Mar-26,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
MoguChat:Talk to Your AI Lover,android,android,ai.moguchat.app,https://play.google.com/store/apps/details?id=ai.moguchat.app&hl=en&gl=us,Entertainment,Mature 17+,3.8,TRUE,0,TRUE,$1.49 - $64.99 per item,"10,000+",Quantum Narrative,https://moguchat.ai,https://moguchat.ai/privacy,03-Dec-24,1.78E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Flipped:Chat with AI Character,android,android+ios,com.dating.ai,https://play.google.com/store/apps/details?id=com.dating.ai&hl=en&gl=us,Entertainment,Mature 17+,4.237009,TRUE,0,TRUE,$0.99 - $99.99 per item,"1,000,000+",First Group pte ltd,https://flipped.chat/app-ads.txt,https://flipped.chat/privacy,19-Mar-24,1.78E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
mimel: Chat with AI Boyfriend,android,android,com.liume.mimel,https://play.google.com/store/apps/details?id=com.liume.mimel&hl=en&gl=us,Lifestyle,Teen,0,TRUE,0,TRUE,$1.99 - $189.99 per item,500+,Liume Inc.,https://mimel-ai.com/,https://mimel-ai.com/ja/privacy-policy,08-Feb-26,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Him - AI Boyfriend Chat,android,android+ios,com.doubley.drip,https://play.google.com/store/apps/details?id=com.doubley.drip&hl=en&gl=us,Entertainment,Mature 17+,0,TRUE,0,TRUE,$0.99 - $99.99 per item,10+,double Y Inc.,https://himchat.ai,https://chip-sombrero-f9a.notion.site/Drip-Privacy-Policy-278a3130c8a38073a5e6d38ec9d24ab6?pvs=74,10-Mar-26,1.78E+12,companion,TRUE,https://himchat.ai,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited story chapters, voice, exclusive boyfriend characters",$9.99/month,en
Dokichat - Romantic AI Chats,android,android,app.doki.dokichat,https://play.google.com/store/apps/details?id=app.doki.dokichat&hl=en&gl=us,Entertainment,Everyone,3.7425742,TRUE,0,TRUE,$0.99 - $49.99 per item,"1,000,000+",Dokichat AI,https://dokichat.club,https://www.dokichat.club/private-policy,23-Mar-25,1.78E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
ChatBox: AI Chat Bot Assistant,android,android,chatgpt.ai.chatbot.open.chat.gpt.bot.writer.assistant,https://play.google.com/store/apps/details?id=chatgpt.ai.chatbot.open.chat.gpt.bot.writer.assistant&hl=en&gl=us,Productivity,Everyone,4.438084,TRUE,0,TRUE,$4.99 - $99.99 per item,"5,000,000+",FLORATE LIMITED,https://florate.io/,https://florate.io/projects/chatbox/android/privacy/,14-Apr-23,1.78E+12,mixed,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
Boyfi - AI Partner & Boyfriend,android,android+ios,com.runwayer.ameo,https://play.google.com/store/apps/details?id=com.runwayer.ameo&hl=en&gl=us,Entertainment,Teen,3.960396,TRUE,0,TRUE,$4.99 - $54.99 per item,"10,000+",Runwayer Group,,https://1drv.ms/w/c/574b1a89576d7f5b/EVt_bVeJGksggFdwAAAAAAABVmqqajQp3NYhgbzlo70VwA?e=Ngf1Uk,08-Nov-24,1.75E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Dreamily,android,android,ai.dreamily.app,https://play.google.com/store/apps/details?id=ai.dreamily.app&hl=en&gl=us,Tools,Everyone,2.19,TRUE,0,FALSE,,"100,000+",Colorfulclouds,,https://dreamily.ai/public/user/privacy_en.html,21-May-21,1.75E+12,other,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium tools",$4.99/month,en
Idolchat: AI Girlfriend & Chat,android,android,com.aiidolchat.app,https://play.google.com/store/apps/details?id=com.aiidolchat.app&hl=en&gl=us,Entertainment,Teen,2,TRUE,0,TRUE,$6.99 - $99.99 per item,"10,000+",Tangerine Lab,https://www.tangerinlabs.app/,https://www.tangerinlabs.app/privacy,15-Oct-25,1.78E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
CharClub: Character AI Chat,android,android,com.charclub.ai.world.virtual.character.chatbot.roleplay.assistant.imagination,https://play.google.com/store/apps/details?id=com.charclub.ai.world.virtual.character.chatbot.roleplay.assistant.imagination&hl=en&gl=us,Entertainment,Adults only 18+,3.71,TRUE,0,TRUE,$0.49 - $79.99 per item,"100,000+",CharClub AI Inc.,https://charclub.ai,https://charclub.ai/privacy-policy,26-Jan-24,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Fast AI - Crush on AI,android,android,com.qqchat.fast,https://play.google.com/store/apps/details?id=com.qqchat.fast&hl=en&gl=us,Entertainment,Everyone,2.7857144,TRUE,0,TRUE,$19.99 - $49.99 per item,"5,000+",sabjirbazar,,https://fastaiapptop.com/privacy/,14-Oct-25,1.76E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Pixys: Chat with AI Characters,android,android,com.www.pixysai,https://play.google.com/store/apps/details?id=com.www.pixysai&hl=en&gl=us,Entertainment,Mature 17+,3.142857,TRUE,0,TRUE,$0.99 - $9.99 per item,"50,000+",w3company,https://pixys.ai,https://pixys.ai/settings/privacy,23-May-25,1.75E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
InMe – AI Girlfriend Video,android,android+ios,com.edgeneural.inme,https://play.google.com/store/apps/details?id=com.edgeneural.inme&hl=en&gl=us,Entertainment,Teen,,TRUE,0,TRUE,$0.99 - $99.99 per item,100+,NEURAEDGE TECHNOLOGIES PTE. LTD.,https://www.inmeapp.ai/,https://m-web.inmeapp.ai/legal-policies/Privacy_Policy_InMe.html,28-Feb-26,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Gummy AI: Chat with Characters,android,android,com.gummy.aiproject,https://play.google.com/store/apps/details?id=com.gummy.aiproject&hl=en&gl=us,Entertainment,Mature 17+,2.4745762,TRUE,0,TRUE,$1.99 - $99.99 per item,"100,000+",PiPiTo Games,,https://bea.bealucky.xyz/GummyAI/privacy.html,07-Jul-25,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Eve: Your AI Girlfriend,android,android,eve.ai.companion.app,https://play.google.com/store/apps/details?id=eve.ai.companion.app&hl=en&gl=us,Entertainment,Mature 17+,4.6960783,TRUE,0,TRUE,$7.99 - $59.99 per item,"10,000+",Life Plus Fitness,https://www.evegf.com/,https://www.evegf.com/lpf2/privacy,16-Sep-25,1.77E+12,companion,TRUE,https://www.evegf.com,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messages, voice, exclusive photos",$9.99/month,en
Chika - AI Girlfriend,android,android,com.thirtythreeapps.chikachatbot,https://play.google.com/store/apps/details?id=com.thirtythreeapps.chikachatbot&hl=en&gl=us,Communication,Everyone,3.75,TRUE,0,TRUE,$3.99 - $11.99 per item,"10,000+",Thirty Three Apps,https://thirtythreeapps.com/,https://thirtythreeapps.com/privacypolicy,09-Dec-24,1.75E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Hey Love: AI Girlfriend & Chat,android,android+ios,com.ai.heylove,https://play.google.com/store/apps/details?id=com.ai.heylove&hl=en&gl=us,Entertainment,Everyone,,TRUE,0,TRUE,$4.99 - $14.99 per item,"5,000+",We Agency,https://heylove.app/,https://www.heylove.app/privacy.php,16-Dec-25,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Charactia: AI Character Chat,android,android,com.characterai.aichat.aifriend,https://play.google.com/store/apps/details?id=com.characterai.aichat.aifriend&hl=en&gl=us,Productivity,Everyone,,TRUE,0,FALSE,,"100,000+",Sliver AI Photo Editor,https://megateam2026.blogspot.com/,https://docs.google.com/document/d/e/2PACX-1vQjg1VKwdgbXWbQXsd89_j68PnVvp_CFZyoNQkfCgWtcyMHFi7AW8AQOxhM5BVtQjBk1-as3rGorf8p/pub,,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Chatty: AI Roleplay Characters,android,android+ios,com.cerasus.aiexperts,https://play.google.com/store/apps/details?id=com.cerasus.aiexperts&hl=en&gl=us,Lifestyle,Mature 17+,2.78,TRUE,0,TRUE,$1.99 - $69.99 per item,"100,000+",Cerasus Teknoloji ve Reklam Hizmetleri A.Ş.,https://cerasus.app,https://aiexperts.cerasus.app/api/ai/privacy,08-May-23,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
TruMate - Character AI Chat,android,android,com.bliss.virtual.soulmate,https://play.google.com/store/apps/details?id=com.bliss.virtual.soulmate&hl=en&gl=us,Entertainment,Mature 17+,4.0625,TRUE,0,TRUE,$1.99 - $369.99 per item,"500,000+",Mivo studio,https://sc-res.aicreativelabs.co/bliss/bliss_privacy.html,https://sc-res.aicreativelabs.co/bliss/bliss_privacy.html,28-Sep-23,1.76E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Talki AI Friend Roleplay,android,android,ai.character.chat,https://play.google.com/store/apps/details?id=ai.character.chat&hl=en&gl=us,Entertainment,Everyone,3.96,TRUE,0,FALSE,,"10,000+",Sawanlimo,https://sawwan.org/app-ads.txt,https://sawwan.org/privacy,25-Feb-25,1.76E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Cupid AI: Virtual Companion,android,android+ios,com.strickland.cupid,https://play.google.com/store/apps/details?id=com.strickland.cupid&hl=en&gl=us,Personalization,Mature 17+,2.9636364,TRUE,0,TRUE,$1.99 - $99.99 per item,"50,000+",Talk AI LLC,,https://cfiles.sengelk.xyz/Cupid/privacy.html,23-Dec-24,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Honey.AI,android,android+ios,com.hnyandroidapp.AItalk,https://play.google.com/store/apps/details?id=com.hnyandroidapp.AItalk&hl=en&gl=us,Entertainment,Teen,2.173913,TRUE,0,TRUE,$4.99 - $169.99 per item,"10,000+",APPCORP,,https://m.myhonyai.com/policy/privacyPolicy,28-Mar-25,1.76E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Lumi: AI Anime Character Chat,android,android,vn.pamg.ai.character.chat,https://play.google.com/store/apps/details?id=vn.pamg.ai.character.chat&hl=en&gl=us,Personalization,Teen,3.8133333,TRUE,0,TRUE,$0.49 - $59.99 per item,"50,000+",JoyCraft Digital,https://joycraft.io,https://joycraft.io/privacy-policy,03-Jan-24,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Chat AI - Ask AI anything,android,android,com.benben.bah.openal,https://play.google.com/store/apps/details?id=com.benben.bah.openal&hl=en&gl=us,Productivity,Everyone,4.340909,TRUE,0,TRUE,$1.49 - $40.70 per item,"1,000,000+","AI Chat Bot, Ask AI",http://nbt-chatai-askaianything.blogspot.com,https://sites.google.com/view/alchatbotpolicy-33kright,28-Jul-23,1.77E+12,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,en
Tavern Chat - AI Character,android,android,com.spicy.chat.lover.mate,https://play.google.com/store/apps/details?id=com.spicy.chat.lover.mate&hl=en&gl=us,Entertainment,Teen,4.34,TRUE,0,TRUE,$0.99 - $299.99 per item,"50,000+",Spicy Tech,https://spicymates.com,https://spicymates.com/privacypolicy,03-Jun-25,1.75E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Keily-AI Soulmate Chat,android,android,com.keilyai.character.chat,https://play.google.com/store/apps/details?id=com.keilyai.character.chat&hl=en&gl=us,Entertainment,Mature 17+,4.4512634,TRUE,0,TRUE,$1.99 - $89.99 per item,"100,000+",Naji press,https://www.ninaichat.com/,https://www.ninaichat.com/privacy.html,18-Dec-24,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Pink AI: Anime Characters Chat,android,android,com.aichatwithaipeople.makefriends,https://play.google.com/store/apps/details?id=com.aichatwithaipeople.makefriends&hl=en&gl=us,Entertainment,Mature 17+,3.81,TRUE,0,TRUE,$1.99 - $49.99 per item,"100,000+",EnterGames pvt,https://www.pinkco.xyz/,https://www.pinkco.xyz/privacypolicy.html,19-Feb-25,1.78E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Cindy AI: Anime Companion Chat,android,android,com.roleplaychatacter.cherry,https://play.google.com/store/apps/details?id=com.roleplaychatacter.cherry&hl=en&gl=us,Entertainment,Mature 17+,3.88,TRUE,0,TRUE,$1.99 - $49.99 per item,"100,000+",succesful deals,,https://www.cherrypro.club/privacypolicy.html,24-Oct-24,1.78E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Rosie-Fancy AI Chatbot,android,android,com.rosie.day360.roleplay,https://play.google.com/store/apps/details?id=com.rosie.day360.roleplay&hl=en&gl=us,Entertainment,Mature 17+,4.4292235,TRUE,0,TRUE,$3.49 - $99.99 per item,"100,000+",BLACK ENERGY  GROUP,https://www.rosiechatai.com,https://www.rosiechatai.com/privacy-v2.html,10-Mar-25,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
YouChat AI,android,android,com.haidarcorp.youchat,https://play.google.com/store/apps/details?id=com.haidarcorp.youchat&hl=en&gl=us,Productivity,Everyone 10+,3.090909,TRUE,0,TRUE,$0.99 - $9.99 per item,"5,000+",HAIDARCORP,https://www.hydra.page/youchat,https://www.hydra.page/about/data,20-Nov-23,1.72E+12,mixed,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, premium characters, advanced AI",$9.99/month,en
Girlfriend AI,android,android,com.MaarcoDev.GirlfriendAI,https://play.google.com/store/apps/details?id=com.MaarcoDev.GirlfriendAI&hl=en&gl=us,Entertainment,Everyone,4.025,TRUE,0,TRUE,$0.49 - $6.99 per item,"10,000+",Workout Master,,https://doc-hosting.flycricket.io/girlfriend-ai-privacy-policy/36464c8a-5539-4fb0-9b98-4c282a6d202f/privacy,25-Dec-25,1.77E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
Yaply: Chat With AI Friends,android,android,com.ya.ply.android,https://play.google.com/store/apps/details?id=com.ya.ply.android&hl=en&gl=us,Entertainment,Mature 17+,2.7741935,TRUE,0,TRUE,$0.99 - $99.99 per item,"50,000+",SPARKING GAMES PTE. LTD.,http://www.yaplyai.ai,https://yaplyai.ai/privacy,11-Apr-25,1.75E+12,companion,FALSE,,TRUE,"email/password, Google, Apple",TRUE,self-declaration,TRUE,FALSE,"unlimited messaging, voice calls, premium characters",$9.99/month,en
"AI Honey : Chat, Connect, Play",android,android,com.honeyai.friend.aichat,https://play.google.com/store/apps/details?id=com.honeyai.friend.aichat&hl=en&gl=us,Entertainment,Teen,4.188119,TRUE,0,TRUE,$3.49 - $99.00 per item,"100,000+",YogiMart,https://honeyai.app/,https://honeyai.app/pages/privacy_policy.html,12-Sep-25,1.77E+12,general_purpose,FALSE,,TRUE,"email/password, Google, Apple",FALSE,,FALSE,FALSE,"extended usage, premium AI models",$9.99/month,en
